i,j,idinspire,ind_2015,men_2015,men_pauv_2015,men_1ind_2015,men_5ind_2015,men_prop_2015,men_fmp_2015,ind_snv_2015,men_surf_2015,men_coll_2015,men_mais_2015,log_av45_2015,log_45_70_2015,log_70_90_2015,log_ap90_2015,log_inc_2015,log_soc_2015,ind_0_3_2015,ind_4_5_2015,ind_6_10_2015,ind_11_17_2015,ind_18_24_2015,ind_25_39_2015,ind_40_54_2015,ind_55_64_2015,ind_65_79_2015,ind_80p_2015,ind_inc_2015,ind_2017,men_2017,men_pauv_2017,men_1ind_2017,men_5ind_2017,men_prop_2017,men_fmp_2017,ind_snv_2017,men_surf_2017,men_coll_2017,men_mais_2017,log_av45_2017,log_45_70_2017,log_70_90_2017,log_ap90_2017,log_inc_2017,log_soc_2017,ind_0_3_2017,ind_4_5_2017,ind_6_10_2017,ind_11_17_2017,ind_18_24_2017,ind_25_39_2017,ind_40_54_2017,ind_55_64_2017,ind_65_79_2017,ind_80p_2017,ind_inc_2017
14338,16680,CRS3035RES200mN2867600E3336000,2,0.8,0.1,0.3,0.1,0.8,0,34956,105.7,0,0.8,0.5,0,0.1,0.2,0,0,0.1,0.1,0.1,0.1,0.1,0.4,0.3,0.3,0.3,0.2,0,2,0.9,0.2,0.3,0,0.9,0,41692,103.2,0,0.9,0.3,0.2,0.3,0.1,0,0,0.1,0,0.4,0,0.1,0.6,0.3,0.3,0.1,0.1,0
14372,18878,CRS3035RES200mN2874400E3775600,5,1.5,0.1,0.1,0.4,1.2,0.1,186702,266,0.2,1.3,0,0.1,0.4,1,0,0,0.1,0.1,0.4,1,0,0.5,1.6,0.6,0.5,0,0.2,4,1.2,0.1,0.1,0.2,0.9,0.1,153977.4,212.8,0.2,1,0,0.1,0.3,0.8,0,0,0,0.1,0.2,1,0.2,0.3,1.3,0.5,0.4,0,0
14481,18717,CRS3035RES200mN2896200E3743400,49.5,16,1,1,2,12,3,1531260.1,1182,6,10,3,11,0,2,0,0,1,0.5,6,5,2,7,13,4,6,3,2,43.5,17,1,3,1,12,5,1142471.6,1223,6,11,4,11,0,2,0,0,1,0,4.5,5,7,4,9,4,7,2,0
14509,19206,CRS3035RES200mN2901800E3841200,57,29,1,6,0,27,0,1448897.8,3025,0,29,0,2,27,0,0,0,1,0,1,1,0,2,5,6,26,15,0,61.5,30,2,7,0,26,0,1551284.7,3082,0,30,0,4,26,0,0,0,2,2,1.5,1,0,7,5,3,23,17,0
15162,19461,CRS3035RES200mN3032400E3892200,16,6.6,0.7,1.4,0.4,6.4,0.1,396896.7,762.4,0,6.6,0.7,0.2,3.8,1.9,0,0,0.4,0,0.8,1.1,1.4,1.5,3.4,3.7,3.2,0.1,0.4,15,6.6,0.4,1.5,0.1,6.2,0.3,401616,771,0,6.6,0.7,0.3,3.6,2,0,0,0.3,0,0.5,1.1,1.2,2,3.1,3.2,3.3,0.3,0
11428,19783,CRS3035RES200mN2285600E3956600,3,1.2,0.3,0.5,0.1,0.9,0.1,63920.6,125.8,0.4,0.8,0.4,0.1,0.2,0.5,0,0,0.1,0,0.2,0.2,0.3,0.3,0.7,0.4,0.6,0.1,0.1,2,0.9,0.2,0.3,0.1,0.8,0.1,45104.1,92.6,0.2,0.7,0.3,0.1,0.2,0.3,0,0,0,0,0.1,0.2,0.2,0.3,0.4,0.2,0.5,0.1,0
12103,18079,CRS3035RES200mN2420600E3615800,1,0.4,0,0.1,0,0.4,0,27230,57.6,0,0.4,0.1,0,0.1,0.2,0,0,0,0,0,0.1,0.1,0,0.1,0.4,0.2,0.1,0,1,0.4,0,0.1,0,0.4,0,28555.1,56.6,0,0.4,0.1,0,0.1,0.2,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0.3,0.1,0
12431,19776,CRS3035RES200mN2486200E3955200,15,5.4,0.8,1,0.5,4.8,0.4,330189.7,567.9,0,5.4,1.2,0.2,1.9,2.1,0,0,0.5,0.4,0.9,1.7,1,2.4,3.7,2,1.5,0.4,0.5,15,5.6,0.8,0.9,0.2,5.3,0.3,348187.8,603.1,0,5.6,1.6,0.1,1.4,2.4,0.1,0,0.5,0.2,1.2,1.6,1.1,3.5,3.4,1.7,1.7,0.1,0
12672,17851,CRS3035RES200mN2534400E3570200,8,4.3,0.4,1.6,0,3.9,0,172979.6,461.9,0,4.3,1.3,1,1.4,0.6,0,0,0.2,0,0.6,0.2,0,1,0.8,1,2.5,1.7,0,8,4.3,0.9,1.4,0,4.1,0.2,169345.2,468.6,0,4.3,1.3,0.9,1.4,0.7,0,0,0,0.2,0.1,0.6,0,0.9,1.2,0.4,2.5,2.1,0
12982,19108,CRS3035RES200mN2596400E3821600,2,1,0.1,0.3,0,0.9,0,43490.1,109.5,0,1,0.7,0,0.1,0.2,0,0,0,0,0,0.1,0.1,0.3,0.4,0.4,0.5,0.2,0,2,0.9,0.2,0.2,0,0.7,0,43058,96.7,0,0.9,0.7,0,0.1,0.1,0,0,0.1,0,0.1,0,0.3,0.2,0.3,0.3,0.4,0.3,0
13006,19648,CRS3035RES200mN2601200E3929600,12,4.5,0.1,1,0.3,3.6,0.2,260563,480.8,0.2,4.3,1.8,0.1,0.8,1.8,0,0,0.3,0.5,0.9,1.3,0.7,1.8,3.2,1.2,1.4,0.4,0.3,10,3.8,0.3,0.8,0.3,3,0.3,218086.2,403.9,0.3,3.5,1.4,0.1,0.8,1.5,0,0,0.1,0.1,0.9,1.2,1,1.4,2.7,1,1.4,0.2,0
13063,18933,CRS3035RES200mN2612600E3786600,9,3.3,0.4,0.6,0.6,2.7,0,159169.2,331.4,0,3.3,1.7,0,0.8,0.8,0,0,0.2,0.8,0.8,0.6,0.4,1,2.3,1.7,0.6,0.6,0,10,3.6,0.2,0.7,0.7,3,0,200049.2,372.5,0,3.6,1.8,0,1.1,0.7,0,0,0.2,0.2,1.1,1.1,0.5,0.9,2.5,1.4,1.2,0.9,0
13089,17824,CRS3035RES200mN2617800E3564800,4,2.1,0.4,1,0,2,0.1,88073.4,221,0,2.1,1.1,0.3,0.5,0.2,0,0,0.3,0,0.1,0,0.1,0.8,0.8,1,0.2,0.6,0.1,4,2,0.4,0.9,0.1,1.8,0.1,83455.6,216.2,0,2,1,0.4,0.4,0.2,0,0,0.2,0.3,0.1,0,0.1,0.7,0.3,1.4,0.3,0.6,0
13264,19465,CRS3035RES200mN2652800E3893000,5,2.3,0.2,0.7,0.2,2.3,0.2,100849.5,221.7,0,2.3,1.8,0,0.2,0.3,0,0,0.3,0.5,0,0.2,0.2,1.3,0.8,0.7,0.7,0.3,0,6,2.7,0.2,0.8,0.2,2.7,0.2,135331.8,269,0,2.7,2.1,0,0.2,0.4,0,0,0.6,0.2,0.6,0.2,0,1.7,0.4,1.3,0.6,0.4,0
13378,19808,CRS3035RES200mN2675600E3961600,2,0.7,0.1,0.1,0.1,0.7,0,39356.5,74.5,0,0.7,0.2,0.1,0.2,0.2,0,0,0.1,0,0.2,0.3,0.1,0.2,0.5,0.2,0.3,0.1,0,2,0.7,0,0.1,0.1,0.7,0,47085.9,74,0,0.7,0.2,0.1,0.2,0.2,0,0,0.1,0.1,0.2,0.2,0.1,0.4,0.4,0.2,0.2,0.1,0
13471,17613,CRS3035RES200mN2694200E3522600,41,17,2,3,1,15,0,745839.9,1743,0,17,0,0,17,0,0,0,1,0,2,5,1,1,5,7,18,0,1,35,18,2,5,0,16,0,676687.3,1844,0,18,0,0,18,0,0,0,0,0,0,2,2,2,4,3,22,0,0
13501,20421,CRS3035RES200mN2700200E4084200,26,10.6,0.6,3.1,1.1,9.6,0.7,689992.8,1136.4,1.2,9.4,2,1.1,2.9,4.6,0,0,1.3,0.7,1.4,2.6,1.6,5.1,5.3,3,3.9,0.7,0.4,25,9.7,0.9,2.6,0.9,9,0.4,635950.6,1066.6,0.6,9.1,1.9,0.7,3.2,3.9,0,0,1.6,0.6,1.4,2.5,1.4,5.1,4.5,2.9,4.4,0.6,0
13857,20330,CRS3035RES200mN2771400E4066000,2,0.8,0.1,0.2,0,0.7,0.1,50083.5,88.9,0.1,0.7,0.3,0.1,0.3,0.1,0,0,0,0.1,0.2,0.1,0.1,0.3,0.2,0.3,0.4,0.2,0.1,2,0.8,0.1,0.3,0,0.7,0.1,48677.5,95.1,0.1,0.7,0.3,0.1,0.2,0.2,0,0,0,0,0.2,0.1,0.2,0.1,0.4,0.4,0.4,0.2,0
13993,17566,CRS3035RES200mN2798600E3513200,1,0.4,0.1,0.2,0.1,0.4,0,19458,47.8,0,0.4,0.4,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.3,0.1,0.1,0,0.1,1,0.4,0.1,0.2,0.1,0.4,0,19478.2,49.7,0,0.4,0.4,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.3,0.2,0,0,0
14053,17504,CRS3035RES200mN2810600E3500800,2,0.9,0.2,0.3,0.1,0.8,0,37865.8,105.7,0,0.9,0.6,0.1,0.1,0.1,0,0,0.1,0,0.1,0.3,0,0.2,0.5,0.3,0.3,0.1,0.1,3,1.2,0.3,0.3,0.2,1,0.1,61681.2,149.4,0,1.2,0.9,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.3,0.3,0.4,0.6,0.5,0.3,0.3,0
14338,18260,CRS3035RES200mN2867600E3652000,1,0.5,0,0.1,0,0.5,0,25891.8,51.6,0,0.5,0.3,0,0.1,0.1,0,0,0.1,0,0,0,0,0.3,0.1,0.2,0.2,0.1,0,1,0.5,0,0.1,0,0.5,0,24896.9,52.9,0,0.5,0.3,0,0.1,0.1,0,0,0.1,0,0,0,0,0.3,0.1,0.2,0.2,0.1,0
14348,17755,CRS3035RES200mN2869600E3551000,4,1.5,0.2,0.6,0.3,1.3,0.1,73796.8,163,0,1.5,1.3,0.1,0,0.1,0,0,0,0.2,0.2,0.4,0.3,0.4,1.1,0.5,0.2,0.3,0.4,4,1.5,0.4,0.5,0.2,1.3,0,81768.8,166.3,0,1.5,1.3,0.1,0,0.1,0,0,0,0,0.2,0.5,0.6,0.5,1.3,0.3,0.3,0.3,0
14444,17780,CRS3035RES200mN2888800E3556000,4,1.4,0.2,0.2,0.1,1.2,0.1,81228.9,164.5,0,1.4,0.9,0.2,0,0.3,0,0,0.2,0,0.2,0.5,0.4,0.3,1.2,0.1,0.8,0.1,0.2,11,3.4,0.3,0,0.3,3.1,0,245103.8,450,0,3.4,1.8,0.5,0.3,0.8,0,0,0.3,0,0.8,1.6,1,1.3,3.9,0,2.1,0,0
14517,16847,CRS3035RES200mN2903400E3369400,2,0.9,0.1,0.1,0.1,0.8,0.1,39087,97.6,0,0.9,0.8,0,0.1,0,0,0,0,0,0,0.2,0,0.1,0.7,0.2,0.5,0.2,0.1,2,0.9,0.1,0.3,0.1,0.8,0.1,42127.3,94.1,0,0.9,0.4,0,0.3,0.2,0,0,0.1,0.1,0.1,0,0.1,0.3,0.5,0.3,0.4,0.1,0
14608,19018,CRS3035RES200mN2921600E3803600,19,9,0.8,3.5,0.4,6.7,2,377265.3,765.1,2,7,3.1,1.6,1.2,2.3,0.8,0,0.4,0.4,0.8,2,1,2.3,5.5,2.3,3.5,0.8,0,25,10.7,3,4.8,1.8,8.3,1.8,481312.4,1038.7,1.8,8.9,4.7,2.4,1.2,2.4,0,0,0.6,1.8,1.2,0.6,1.2,1.2,9.5,3.6,4.7,0.6,0
14611,18374,CRS3035RES200mN2922200E3674800,15.5,6.7,0.5,1.5,0.2,5.9,0.8,416235.1,732.4,0,6.7,0.9,1.5,3.2,1.1,0,0,0.5,0.1,0.6,1.2,0.3,1.5,2.8,2.5,3.2,2,0.8,15.5,6.4,0.4,1.1,0.2,5.9,0.5,415150.2,735.5,0,6.4,0.7,1.5,2.8,1.4,0,0,0.5,0.8,0.3,1.2,1.1,2.1,2.4,3.1,2.6,1.4,0
14617,16727,CRS3035RES200mN2923400E3345400,1,0.4,0.1,0.1,0,0.3,0.1,17946.7,36,0,0.4,0.1,0.1,0.1,0.1,0,0,0.1,0,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0,0,1,0.4,0,0.1,0,0.3,0.1,20090.8,39.4,0,0.4,0.1,0.1,0.1,0.1,0,0,0.1,0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0
14656,16620,CRS3035RES200mN2931200E3324000,4,2,0.5,0.9,0.1,1.4,0.2,82207.3,228.1,0.3,1.7,1,0.2,0.4,0.4,0,0,0.1,0,0.1,0.4,0.3,0.6,0.8,0.8,0.8,0.1,0,4,2.2,0.4,1.1,0,1.6,0.3,93147.6,252.4,0.3,1.9,1,0.2,0.5,0.5,0,0,0,0,0.1,0.4,0.3,0.3,0.9,1,0.8,0.2,0
14782,17609,CRS3035RES200mN2956400E3521800,3,1.4,0.3,0.6,0,1.1,0.1,49872.1,158.7,0,1.4,1.3,0,0.1,0,0,0,0.2,0.1,0.2,0.2,0,0.9,0.7,0,0.2,0.5,0,4,1.8,0.1,0.5,0,1.5,0.1,90922.1,249.1,0,1.8,1.5,0,0.3,0,0,0,0.2,0.1,0.2,0.4,0,0.7,0.7,0.3,0.9,0.5,0
15367,18815,CRS3035RES200mN3073400E3763000,6,2,0.5,0.5,0.4,1.1,0.2,100567.3,217.4,0,2,0.8,0,0.6,0.6,0,0.3,0.2,0.3,0.4,1.1,0.5,0.9,1.3,0.5,0.5,0.3,0,4,1.6,0.4,0.7,0.3,0.9,0,67907.8,165.3,0,1.6,0.6,0,0.6,0.4,0,0.2,0.2,0,0.3,0.7,0.2,0.6,0.9,0.5,0.3,0.3,0
15468,18712,CRS3035RES200mN3093600E3742400,5,1.7,0.2,0.4,0.2,1.4,0.1,94349,187.6,0,1.7,0.3,0,0.6,0.8,0,0,0.2,0.3,0.3,0.6,0.3,1.2,0.9,0.4,0.5,0.1,0.2,5,1.9,0.4,0.4,0.2,1.5,0.2,88976.5,208,0,1.9,0.4,0.1,0.6,0.8,0,0,0.2,0.1,0.5,0.5,0.5,1.1,1,0.4,0.4,0.2,0.1
10481,21264,CRS3035RES200mN2096200E4252800,2,1.2,0.4,0.6,0,0.5,0.2,35769.5,84.7,0.6,0.6,0.5,0.2,0.4,0.1,0,0,0.1,0,0.1,0.1,0.1,0.1,0.5,0.4,0.4,0.2,0,2,1.4,0.6,0.9,0,0.7,0.1,38513.5,106.4,0.6,0.8,0.4,0.2,0.6,0.2,0,0,0,0,0,0,0.1,0,0.3,0.5,0.6,0.5,0
10827,21318,CRS3035RES200mN2165400E4263600,1,0.5,0.1,0.2,0,0.3,0.1,22714.2,39.6,0.2,0.3,0.2,0.1,0.1,0.1,0,0,0,0,0,0.1,0,0.1,0.2,0.2,0.2,0.2,0,1,0.5,0.2,0.2,0,0.3,0,21365.9,47.3,0.2,0.3,0.2,0,0.1,0.2,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0
11263,18389,CRS3035RES200mN2252600E3677800,3,1.5,0.3,0.6,0.1,1,0.1,70626.6,218.2,0.1,1.4,0.9,0.1,0.1,0.4,0,0,0.2,0,0,0.3,0,0.4,0.5,0.3,0.9,0.3,0.1,3,1.4,0.4,0.4,0.1,1,0.2,57613.5,205.9,0,1.4,0.9,0,0.1,0.4,0,0,0.1,0.2,0.1,0.1,0.1,0.6,0.5,0.2,0.8,0.3,0
11312,20262,CRS3035RES200mN2262400E4052400,7,3.3,0.7,1.4,0,1.9,0,145936.4,325.8,0.2,3.1,1.2,0.2,0.7,1.2,0,0,0,0,0.5,0.4,0.2,2.4,1.4,0.7,1,0.2,0.2,6,2.4,0.4,0.6,0,1.7,0.2,133412.9,243.4,0,2.4,0.7,0.2,0.7,0.8,0,0,0,0,0.4,0.5,0.6,1.1,1.7,0.6,1.1,0,0
11511,19154,CRS3035RES200mN2302200E3830800,1,0.5,0,0.2,0,0.2,0.1,25227.8,38.5,0.4,0.1,0,0,0,0.5,0,0,0.1,0,0.1,0,0.1,0.3,0.2,0.1,0.1,0,0,5,2,0.3,0.8,0.2,1.4,0.2,117296.8,251.7,0.3,1.7,0,0,0.8,1.2,0,0,0.1,0.3,0.3,0.6,0.4,0.5,1.2,0.8,0.3,0.5,0
11560,17097,CRS3035RES200mN2312000E3419400,2,0.7,0.1,0.1,0.1,0.5,0,34831.5,87,0.2,0.5,0.3,0,0.2,0.2,0,0,0.1,0.1,0.1,0.2,0.1,0.3,0.4,0.3,0.2,0.2,0,1,0.3,0.1,0,0.1,0.3,0,18102.3,44.9,0.1,0.2,0.1,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0
13936,19347,CRS3035RES200mN2787200E3869400,1,0.4,0.1,0.1,0,0.3,0,21573.4,48.2,0,0.4,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0,1,0.4,0.1,0.1,0,0.3,0.1,20113.2,46.5,0,0.4,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0,0.1
13976,17897,CRS3035RES200mN2795200E3579400,22,8.7,0.6,1.2,0.7,8,0.3,464395.9,899.6,0,8.7,2.8,0.3,2.2,3.4,0,0,0.3,0.7,1.4,2.3,0.7,2.9,4.8,3.6,3.7,1.2,0.4,21,7.9,0.4,1.1,0.9,6.9,0.1,451443.7,810.4,0,7.9,2.5,0.5,1.5,3.4,0,0,0.8,0.3,1.6,2.2,1.2,3.1,4.5,2.5,3.6,1.2,0
14149,20644,CRS3035RES200mN2829800E4128800,47,15,0,1,1,13,1,1280249,1717,0,15,1,0,3,11,0,0,2,0,2,5,4,9,14,6,4,0,1,45,16,1,1,0,15,3,1204044.7,1796,1,15,1,1,3,11,0,0,2,0,1,6,4,6,12,8,3,3,0
14301,20269,CRS3035RES200mN2860200E4053800,5,2.1,0,0.2,0.1,1.9,0,121071.3,223.6,0,2.1,1.2,0.3,0.6,0,0,0,0.1,0.1,0.2,0.1,0.5,0.5,0.8,0.5,1.9,0.3,0,5,2.1,0,0.3,0.3,1.8,0,120088.4,218.5,0,2.1,1.2,0.3,0.6,0,0,0,0.1,0.1,0.4,0.1,0.3,0.5,0.5,0.8,1.7,0.5,0
14319,19221,CRS3035RES200mN2863800E3844200,7,2.8,0.3,0.7,0.1,2.2,0.2,141093.3,276.7,0.1,2.7,1.2,0.1,0.7,0.8,0,0,0.4,0.1,0.2,0.8,0.5,1.1,1.8,1.3,0.6,0.2,0,9,3.7,0.7,1,0.2,3.2,0.2,183458.3,375.3,0,3.7,1.7,0.2,0.8,1,0,0,0.2,0.2,0.3,0.7,0.8,1.1,2.2,2.3,0.8,0.2,0.2
11889,17694,CRS3035RES200mN2377800E3538800,5,2.5,0.2,1,0,2.2,0.2,120883.1,310.2,0,2.5,1.7,0.3,0.2,0.3,0,0,0.3,0,0.2,0.2,0.2,0.5,1.3,0.8,0.7,0.8,0,6,2.5,0.4,1,0.4,2.3,0.2,142421,325.2,0,2.5,1.7,0.2,0.2,0.4,0,0,0.2,0.4,0.4,0.4,0.2,0.8,1.3,0.9,0.4,1,0
14392,16458,CRS3035RES200mN2878400E3291600,4,1.9,0.4,0.8,0,1.4,0,80116.6,179.6,0,1.9,0.3,0.4,0.7,0.5,0,0,0.2,0,0.1,0.2,0.3,0.3,1.4,0.3,0.5,0.4,0.3,4,2,0.4,0.9,0,1.8,0.2,76531.3,191.1,0,2,0.2,0.5,0.4,0.9,0,0,0,0,0,0.4,0.4,0.7,1.5,0.5,0,0.5,0
14412,18733,CRS3035RES200mN2882400E3746600,28,10.3,0,1.1,1.1,2.9,1.7,752418.5,874.9,1.7,8.6,0.6,1.1,7.4,0.6,0.6,0,0.6,0,1.7,2.3,2.3,5.1,9.1,2.8,2.9,0.6,0.6,23,9.3,0.5,2.4,1,2.9,0.5,727084.6,819.7,2,7.3,1,1.9,5.9,0.5,0,0,0.5,0.5,0,2.9,1,3.9,7.4,2.9,2.9,1,0
14651,17752,CRS3035RES200mN2930200E3550400,7,2.8,0.1,0.7,0.1,2.6,0.2,144723.9,271,0,2.8,1.6,0.4,0.6,0.2,0,0,0.7,0.2,0.5,0.6,0.2,1.7,1.7,0.5,0.4,0.4,0.1,9,3.5,0.2,0.9,0.1,2.8,0.2,187156.9,332.5,0,3.5,1.8,0.5,0.7,0.5,0,0,1.2,0,0.7,0.7,0.4,2.8,1.9,0.4,0.5,0.4,0
12047,17397,CRS3035RES200mN2409400E3479400,1,0.4,0.1,0.1,0,0.2,0,18198.1,43.5,0,0.4,0.3,0,0,0.1,0,0,0.1,0,0.1,0.1,0,0.2,0.1,0.2,0.1,0.1,0,1,0.5,0.1,0.2,0,0.3,0.1,17734.4,50.7,0,0.5,0.4,0,0,0.1,0,0,0.1,0,0.1,0.1,0,0.2,0.1,0.2,0.1,0.1,0
12171,18484,CRS3035RES200mN2434200E3696800,1,0.5,0.1,0.2,0,0.4,0,19316.9,53.4,0.1,0.4,0.3,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0.2,0.2,0.2,0.2,0,0,1,0.5,0,0.2,0,0.5,0,20347.3,50.5,0,0.5,0.3,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0.2,0.2,0.2,0.2,0,0
12544,19756,CRS3035RES200mN2508800E3951200,541,285,48,140,10,50,39,10554694.2,18521,272,13,0,43,3,239,0,177,33.5,21,24,32.5,48,151,101,51,52,22,5,503,272,50,136,9,50,34,9884608.2,17656,259,13,0,41,3,228,0,168,29,13,26.5,24.5,41,135,97,63,52,21,1
12547,19726,CRS3035RES200mN2509400E3945200,4,1.5,0,0.3,0.1,1.5,0,110431.5,181.1,0,1.5,0.7,0.1,0.2,0.5,0,0,0.1,0.1,0.3,0.5,0.1,0.5,1,0.6,0.6,0.2,0,4,1.4,0,0.2,0.1,1.4,0.1,119086.8,169.8,0,1.4,0.5,0.1,0.2,0.6,0,0,0.2,0.1,0.3,0.4,0.2,0.6,0.9,0.6,0.5,0.2,0
14795,17399,CRS3035RES200mN2959000E3479800,2,0.8,0.1,0.1,0.1,0.6,0,49225.3,92.8,0,0.8,0.7,0,0,0.1,0,0,0,0,0,0.1,0,0.1,0.1,0.8,0.4,0.3,0.2,2,1,0.2,0.2,0,0.6,0.1,50386.4,106.6,0,1,0.8,0,0.2,0,0,0,0,0.1,0,0,0.1,0.2,0.2,0.7,0.5,0.2,0
14912,18066,CRS3035RES200mN2982400E3613200,32,13,0,2,1,12,1,931361.5,2004,0,13,4,1,3,5,0,0,1,0,2,4,0,4,7,7,5,2,0,34,14,0,2,1,12,1,949648.1,2086,0,14,4,1,3,6,0,0,0,0,2,3,4,0,9,8,6,2,0
15017,18474,CRS3035RES200mN3003400E3694800,27,9.7,0.9,2,0.9,9.1,0.3,554895.7,915.4,0,9.7,4.6,0,1.4,3.7,0,0,2.9,1.1,1.4,3,1.4,6.9,4.9,0.6,3.4,1.4,0,29,10.2,1.3,1.9,1.3,9.2,0,592137.2,970.1,0,10.2,4.8,0.3,1,4.1,0,0,2.9,0.8,1.7,3.2,1.9,7.3,5.4,1,3.5,1.3,0
12710,17923,CRS3035RES200mN2542000E3584600,3,1.6,0.3,0.5,0,1.3,0.1,55877.1,179.1,0.1,1.5,0.5,0.3,0.4,0.4,0,0,0.1,0.1,0,0.1,0,0.2,0.4,0.7,0.8,0.6,0,3,1.7,0.4,0.7,0,1.3,0.1,58287,188.2,0.2,1.5,0.4,0.4,0.4,0.5,0,0,0,0,0.1,0.1,0.1,0.2,0.5,0.6,1,0.4,0
12825,17434,CRS3035RES200mN2565000E3486800,11,5,1.4,2.3,0,5,0,223706.5,693.9,0,5,3.7,0,0.4,0.9,0,0,0,0.4,1.4,0.4,0,1.4,2.3,2.3,1.4,1.4,0,16,6.7,2.6,2.1,0,6.2,1,302991.6,878.5,0,6.7,4.7,0,1,1,0,0,0,0,1,1.5,0.5,2.6,2.1,3.6,2.1,2.6,0
12968,19366,CRS3035RES200mN2593600E3873200,2,0.8,0.1,0.2,0.1,0.7,0,44859.1,99.4,0,0.8,0.6,0,0,0.2,0,0,0,0,0.1,0.3,0.3,0.2,0.4,0.3,0.3,0.1,0,2,0.9,0,0.2,0,0.7,0,50841.3,101.5,0,0.9,0.7,0,0,0.2,0,0,0,0.1,0,0.3,0.1,0.3,0.4,0.4,0.3,0.1,0
13098,18514,CRS3035RES200mN2619600E3702800,1,0.7,0.2,0.5,0,0.6,0,15652.5,48.5,0,0.7,0.5,0.2,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.1,0.4,0,1,0.8,0.3,0.6,0,0.6,0.1,18238.3,51.3,0,0.8,0.5,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.5,0
13100,19352,CRS3035RES200mN2620000E3870400,6,2.4,0.2,0.7,0.2,1.9,0.1,126769.1,261.8,0.1,2.3,1.3,0.1,0.5,0.5,0,0,0.4,0.2,0.5,0.4,0.1,1,1,0.9,1,0.4,0.1,5,2,0.2,0.4,0.1,1.6,0.1,113784.9,217.3,0.2,1.8,1,0.1,0.4,0.5,0,0,0.2,0.2,0.5,0.4,0.2,0.8,0.8,0.8,0.7,0.4,0
13194,17741,CRS3035RES200mN2638800E3548200,2,0.9,0,0.3,0,0.8,0,42862.9,96.3,0,0.9,0.3,0,0.4,0.2,0,0,0,0,0.1,0.1,0.1,0.3,0.5,0.4,0.3,0.2,0,2,1,0.1,0.4,0,0.9,0,44919.4,106,0,1,0.3,0,0.4,0.3,0,0,0,0,0.1,0.1,0,0.3,0.5,0.5,0.3,0.2,0
13530,17723,CRS3035RES200mN2706000E3544600,28,14,1,3,0,11,1,716914.7,1618,0,14,1,2,7,4,0,2,0,0,0,1,1,0,4,7,14,0,1,33,15,1,3,1,12,1,855528.2,1750,0,15,1,2,7,5,0,2,0,0,0,1,0,4,3,8,16,1,0
11365,20117,CRS3035RES200mN2273000E4023400,18,7.9,1.1,2.1,0.3,6.9,0.3,453339.9,919.9,0.6,7.3,1.1,0.3,2.9,3.6,0,0,0.4,0.2,0.8,0.9,0.6,2,2.4,4,5.2,0.9,0.6,18,7.9,1,1.9,0.2,6.8,0.3,460556.5,959.7,0.7,7.2,1.1,0.6,2.5,3.7,0,0,0.2,0.3,1,1.2,0.8,1.7,2.9,3.6,5.4,0.9,0
11823,18212,CRS3035RES200mN2364600E3642400,2,0.7,0.1,0.1,0.1,0.6,0.1,42012.6,65.1,0,0.7,0.4,0,0.2,0.1,0,0,0.1,0.1,0,0.1,0.1,0.2,0.7,0.2,0.2,0.3,0,2,0.8,0.1,0.1,0,0.6,0.1,41428.6,71.3,0,0.8,0.4,0.1,0.2,0.1,0,0,0,0.1,0.1,0.1,0.1,0.2,0.6,0.3,0.2,0.3,0
11911,18214,CRS3035RES200mN2382200E3642800,5,1.9,0.6,0.2,0,1.7,0.5,94839.9,203.1,0,1.9,0.8,0,0.2,0.9,0,0,0.3,0,0.9,0.5,0.2,0.6,1.9,0,0.6,0,0,5,2,0.2,0.6,0,1.9,0.2,114757.2,217.4,0,2,0.9,0,0.2,0.9,0,0,0.2,0.2,0.4,0.9,0,0.6,1.8,0.2,0.7,0,0
12087,17604,CRS3035RES200mN2417400E3520800,1,0.5,0.1,0.2,0,0.4,0,24618.5,52.8,0,0.5,0.3,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.4,0.3,0.1,0.1,0,1,0.5,0.1,0.2,0,0.4,0,24454,57.8,0,0.5,0.3,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.3,0.4,0.1,0.1,0
